id,formattedAddress,addressLine1,city,state,stateFips,zipCode,county,countyFips,latitude,longitude,propertyType,lotSize,status,price,listingType,listedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,history,bedrooms,bathrooms,squareFootage,yearBuilt,has_hoa
"308-Woodbine-Ct,-Greensboro,-NC-27403","308 Woodbine Ct, Greensboro, NC 27403",308 Woodbine Ct,Greensboro,NC,37,27403,Guilford,81,36.076969,-79.82104,Single Family,6534.0,Active,849000,Standard,2026-03-12T00:00:00.000Z,2021-06-16T13:38:18.758Z,2026-04-26T09:30:20.096Z,46,TriadMLS,1211843.0,"{'2026-03-12': {'event': 'Sale Listing', 'price': 849000, 'listingType': 'Standard', 'listedDate': '2026-03-12T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 46}}",4.0,3.0,2787.0,1925.0,0
"9-Dunnberry-Ct,-Greensboro,-NC-27455","9 Dunnberry Ct, Greensboro, NC 27455",9 Dunnberry Ct,Greensboro,NC,37,27455,Guilford,81,36.134139,-79.807821,Single Family,8276.0,Active,280000,Standard,2026-03-12T00:00:00.000Z,2023-08-03T00:00:00.000Z,2026-04-26T09:30:20.096Z,46,TriadMLS,1211748.0,"{'2026-03-12': {'event': 'Sale Listing', 'price': 280000, 'listingType': 'Standard', 'listedDate': '2026-03-12T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 46}}",3.0,2.0,1295.0,1987.0,1
"5556-Baverhof-Dr,-Greensboro,-NC-27405","5556 Baverhof Dr, Greensboro, NC 27405",5556 Baverhof Dr,Greensboro,NC,37,27405,Guilford,81,36.191387,-79.687934,Single Family,7405.0,Active,330000,Standard,2026-03-12T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-04-26T09:30:20.094Z,46,DoorifyMLS,10152343.0,"{'2026-03-12': {'event': 'Sale Listing', 'price': 330000, 'listingType': 'Standard', 'listedDate': '2026-03-12T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 46}}",3.0,2.0,2005.0,2022.0,1
"19-Thimbleberry-Sq,-Greensboro,-NC-27455","19 Thimbleberry Sq, Greensboro, NC 27455",19 Thimbleberry Sq,Greensboro,NC,37,27455,Guilford,81,36.149254,-79.80668,Single Family,6098.0,Active,674900,Standard,2026-03-12T00:00:00.000Z,2022-05-14T14:26:52.954Z,2026-04-26T09:30:20.093Z,46,TriadMLS,1212011.0,"{'2026-03-12': {'event': 'Sale Listing', 'price': 674900, 'listingType': 'Standard', 'listedDate': '2026-03-12T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 46}}",4.0,4.5,3860.0,1997.0,1
"524-College-Rd,-Apt-307,-Greensboro,-NC-27410","524 College Rd, Apt 307, Greensboro, NC 27410",524 College Rd,Greensboro,NC,37,27410,Guilford,81,36.084774,-79.889127,Condo,436.0,Active,219900,Standard,2026-03-13T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-04-26T09:30:20.091Z,45,TriadMLS,1211991.0,"{'2026-03-13': {'event': 'Sale Listing', 'price': 219900, 'listingType': 'Standard', 'listedDate': '2026-03-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 45}}",2.0,2.0,1250.0,2002.0,1
"8204-Willow-Glen-Trl,-Greensboro,-NC-27455","8204 Willow Glen Trl, Greensboro, NC 27455",8204 Willow Glen Trl,Greensboro,NC,37,27455,Guilford,81,36.230709,-79.809882,Single Family,55757.0,Active,595000,Standard,2026-03-13T00:00:00.000Z,2025-06-26T00:00:00.000Z,2026-04-26T09:30:20.090Z,45,TriadMLS,1212085.0,"{'2025-06-26': {'event': 'Sale Listing', 'price': 595000, 'listingType': 'Standard', 'listedDate': '2025-06-26T00:00:00.000Z', 'removedDate': '2025-11-01T00:00:00.000Z', 'daysOnMarket': 128}, '2026-03-13': {'event': 'Sale Listing', 'price': 595000, 'listingType': 'Standard', 'listedDate': '2026-03-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 45}}",4.0,2.5,3564.0,1986.0,1
"2326-W-Vandalia-Rd,-Unit-B,-Greensboro,-NC-27407","2326 W Vandalia Rd, Unit B, Greensboro, NC 27407",2326 W Vandalia Rd,Greensboro,NC,37,27407,Guilford,81,36.018961,-79.849524,Condo,436.0,Active,96000,Standard,2026-03-13T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-04-26T09:30:20.090Z,45,TriadMLS,1211682.0,"{'2026-03-13': {'event': 'Sale Listing', 'price': 96000, 'listingType': 'Standard', 'listedDate': '2026-03-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 45}}",2.0,2.0,953.0,1986.0,1
"915-Shelby-Dr,-Apt-E,-Greensboro,-NC-27409","915 Shelby Dr, Apt E, Greensboro, NC 27409",915 Shelby Dr,Greensboro,NC,37,27409,Guilford,81,36.061078,-79.893001,Townhouse,871.0,Active,185000,Standard,2026-03-13T00:00:00.000Z,2020-09-15T23:03:50.510Z,2026-04-26T09:30:20.086Z,45,TriadMLS,1212040.0,"{'2026-03-13': {'event': 'Sale Listing', 'price': 185000, 'listingType': 'Standard', 'listedDate': '2026-03-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 45}}",2.0,2.5,1330.0,1985.0,1
"1514-Marion-St,-Greensboro,-NC-27403","1514 Marion St, Greensboro, NC 27403",1514 Marion St,Greensboro,NC,37,27403,Guilford,81,36.054924,-79.816726,Single Family,5227.0,Active,149500,Standard,2026-03-13T00:00:00.000Z,2025-07-30T00:00:00.000Z,2026-04-26T09:30:20.081Z,45,TriadMLS,1212221.0,"{'2025-07-29': {'event': 'Sale Listing', 'price': 175000, 'listingType': 'Standard', 'listedDate': '2025-07-29T00:00:00.000Z', 'removedDate': '2025-08-09T00:00:00.000Z', 'daysOnMarket': 11}, '2026-03-13': {'event': 'Sale Listing', 'price': 149500, 'listingType': 'Standard', 'listedDate': '2026-03-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 45}}",2.0,1.0,939.0,1945.0,0
"1502-Summit-Ave,-Greensboro,-NC-27405","1502 Summit Ave, Greensboro, NC 27405",1502 Summit Ave,Greensboro,NC,37,27405,Guilford,81,36.095121,-79.768338,Single Family,6970.0,Active,164000,Standard,2026-03-13T00:00:00.000Z,2026-03-14T00:00:00.000Z,2026-04-26T09:30:20.079Z,45,TriadMLS,1212173.0,"{'2026-03-13': {'event': 'Sale Listing', 'price': 164000, 'listingType': 'Standard', 'listedDate': '2026-03-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 45}}",3.0,1.0,873.0,1950.0,0
"812-Ashebrook-Dr,-Apt-D,-Greensboro,-NC-27409","812 Ashebrook Dr, Apt D, Greensboro, NC 27409",812 Ashebrook Dr,Greensboro,NC,37,27409,Guilford,81,36.062161,-79.894774,Condo,871.0,Active,149900,Standard,2026-03-14T00:00:00.000Z,2026-03-15T00:00:00.000Z,2026-04-26T09:30:20.070Z,44,TriadMLS,1212319.0,"{'2026-03-14': {'event': 'Sale Listing', 'price': 149900, 'listingType': 'Standard', 'listedDate': '2026-03-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 44}}",2.0,2.0,1035.0,1988.0,1
"2662-Cottage-Pl,-Greensboro,-NC-27455","2662 Cottage Pl, Greensboro, NC 27455",2662 Cottage Pl,Greensboro,NC,37,27455,Guilford,81,36.138582,-79.825616,Townhouse,1307.0,Active,256000,Standard,2026-03-14T00:00:00.000Z,2026-03-15T00:00:00.000Z,2026-04-26T09:30:20.070Z,44,TriadMLS,1212267.0,"{'2026-03-14': {'event': 'Sale Listing', 'price': 256000, 'listingType': 'Standard', 'listedDate': '2026-03-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 44}}",3.0,2.0,1257.0,1983.0,1
"2-Gingerly-Way,-Greensboro,-NC-27455","2 Gingerly Way, Greensboro, NC 27455",2 Gingerly Way,Greensboro,NC,37,27455,Guilford,81,36.126524,-79.808669,Single Family,1307.0,Active,399990,Standard,2026-03-15T00:00:00.000Z,2020-09-20T17:46:20.308Z,2026-04-26T09:30:20.066Z,43,TriadMLS,1212355.0,"{'2025-05-20': {'event': 'Sale Listing', 'price': 460000, 'listingType': 'Standard', 'listedDate': '2025-05-20T00:00:00.000Z', 'removedDate': '2025-05-25T00:00:00.000Z', 'daysOnMarket': 5}, '2025-07-29': {'event': 'Sale Listing', 'price': 398900, 'listingType': 'Standard', 'listedDate': '2025-07-29T00:00:00.000Z', 'removedDate': '2025-09-23T00:00:00.000Z', 'daysOnMarket': 56}, '2026-03-15': {'event': 'Sale Listing', 'price': 399990, 'listingType': 'Standard', 'listedDate': '2026-03-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 43}}",3.0,2.5,2150.0,2019.0,1
"25-Treeble-Ct,-Greensboro,-NC-27406","25 Treeble Ct, Greensboro, NC 27406",25 Treeble Ct,Greensboro,NC,37,27406,Guilford,81,36.020467,-79.782921,Townhouse,1742.0,Active,165000,Standard,2026-03-16T00:00:00.000Z,2026-03-16T00:00:00.000Z,2026-04-26T09:30:20.063Z,42,TriadMLS,1212386.0,"{'2026-03-16': {'event': 'Sale Listing', 'price': 165000, 'listingType': 'Standard', 'listedDate': '2026-03-16T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 42}}",2.0,2.0,1080.0,1997.0,1
"1216-Pamlico-Dr,-Greensboro,-NC-27408","1216 Pamlico Dr, Greensboro, NC 27408",1216 Pamlico Dr,Greensboro,NC,37,27408,Guilford,81,36.087076,-79.810609,Condo,871.0,Active,156900,Standard,2026-03-16T00:00:00.000Z,2021-08-08T14:27:37.926Z,2026-04-26T09:30:20.054Z,42,TriadMLS,1211752.0,"{'2026-03-16': {'event': 'Sale Listing', 'price': 156900, 'listingType': 'Standard', 'listedDate': '2026-03-16T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 42}}",2.0,1.0,760.0,1949.0,1
"3229-Regents-Park-Ln,-Unit-A,-Greensboro,-NC-27455","3229 Regents Park Ln, Unit A, Greensboro, NC 27455",3229 Regents Park Ln,Greensboro,NC,37,27455,Guilford,81,36.142191,-79.835947,Townhouse,871.0,Active,235000,Standard,2026-03-16T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-04-26T09:30:20.045Z,42,TriadMLS,1212334.0,"{'2026-03-16': {'event': 'Sale Listing', 'price': 235000, 'listingType': 'Standard', 'listedDate': '2026-03-16T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 42}}",3.0,2.5,1412.0,1973.0,1
"16-Fountain-Manor-Dr,-Unit-B,-Greensboro,-NC-27405","16 Fountain Manor Dr, Unit B, Greensboro, NC 27405",16 Fountain Manor Dr,Greensboro,NC,37,27405,Guilford,81,36.106832,-79.78608,Condo,,Active,388900,Standard,2026-03-17T00:00:00.000Z,2025-04-17T00:00:00.000Z,2026-04-26T09:30:20.039Z,41,TriadMLS,1212602.0,"{'2025-04-16': {'event': 'Sale Listing', 'price': 419000, 'listingType': 'Standard', 'listedDate': '2025-04-16T00:00:00.000Z', 'removedDate': '2025-10-15T00:00:00.000Z', 'daysOnMarket': 182}, '2026-03-17': {'event': 'Sale Listing', 'price': 388900, 'listingType': 'Standard', 'listedDate': '2026-03-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 41}}",3.0,3.0,2136.0,1977.0,1
"233-Heritage-Creek-Way,-Greensboro,-NC-27405","233 Heritage Creek Way, Greensboro, NC 27405",233 Heritage Creek Way,Greensboro,NC,37,27405,Guilford,81,36.136348,-79.778259,Townhouse,1307.0,Active,203330,Standard,2026-03-17T00:00:00.000Z,2026-03-18T00:00:00.000Z,2026-04-26T09:30:20.039Z,41,TriadMLS,1212227.0,"{'2026-03-17': {'event': 'Sale Listing', 'price': 203330, 'listingType': 'Standard', 'listedDate': '2026-03-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 41}}",3.0,2.5,1440.0,2002.0,1
"5713-Hidden-Orchard-Dr,-Greensboro,-NC-27410","5713 Hidden Orchard Dr, Greensboro, NC 27410",5713 Hidden Orchard Dr,Greensboro,NC,37,27410,Guilford,81,36.110132,-79.897322,Single Family,7841.0,Active,515000,Standard,2026-03-18T00:00:00.000Z,2024-06-12T00:00:00.000Z,2026-04-26T09:30:20.037Z,40,TriadMLS,1211597.0,"{'2026-03-18': {'event': 'Sale Listing', 'price': 515000, 'listingType': 'Standard', 'listedDate': '2026-03-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 40}}",3.0,3.5,2610.0,2005.0,1
"7012-Chaftain-Pl,-Greensboro,-NC-27410","7012 Chaftain Pl, Greensboro, NC 27410",7012 Chaftain Pl,Greensboro,NC,37,27410,Guilford,81,36.134948,-79.940839,Single Family,9583.0,Active,326000,Standard,2026-03-17T00:00:00.000Z,2024-03-05T00:00:00.000Z,2026-04-26T09:30:20.036Z,41,TriadMLS,1212374.0,"{'2026-03-17': {'event': 'Sale Listing', 'price': 326000, 'listingType': 'Standard', 'listedDate': '2026-03-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 41}}",3.0,2.0,1550.0,1993.0,1
"216-Stamm-Dr,-Greensboro,-NC-27455","216 Stamm Dr, Greensboro, NC 27455",216 Stamm Dr,Greensboro,NC,37,27455,Guilford,81,36.143683,-79.788295,Townhouse,,Active,359000,Standard,2026-03-18T00:00:00.000Z,2021-05-12T14:51:30.095Z,2026-04-26T09:30:20.031Z,40,TriadMLS,1212408.0,"{'2026-03-18': {'event': 'Sale Listing', 'price': 359000, 'listingType': 'Standard', 'listedDate': '2026-03-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 40}}",4.0,3.0,2430.0,2021.0,0
"2102-Bothwell-St,-Greensboro,-NC-27401","2102 Bothwell St, Greensboro, NC 27401",2102 Bothwell St,Greensboro,NC,37,27401,Guilford,81,36.049085,-79.761173,Single Family,8276.0,Active,205000,Standard,2026-03-18T00:00:00.000Z,2024-09-17T00:00:00.000Z,2026-04-26T09:30:20.026Z,40,TriadMLS,1212729.0,"{'2024-09-16': {'event': 'Sale Listing', 'price': 250000, 'listingType': 'Standard', 'listedDate': '2024-09-16T00:00:00.000Z', 'removedDate': '2025-01-10T00:00:00.000Z', 'daysOnMarket': 116}, '2025-06-05': {'event': 'Sale Listing', 'price': 232000, 'listingType': 'Standard', 'listedDate': '2025-06-05T00:00:00.000Z', 'removedDate': '2025-12-01T00:00:00.000Z', 'daysOnMarket': 179}, '2026-03-18': {'event': 'Sale Listing', 'price': 205000, 'listingType': 'Standard', 'listedDate': '2026-03-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 40}}",3.0,1.0,1484.0,1960.0,0
"903-Elderberry-Way,-Unit-66,-Greensboro,-NC-27410","903 Elderberry Way, Unit 66, Greensboro, NC 27410",903 Elderberry Way,Greensboro,NC,37,27410,Guilford,81,36.136177,-79.891656,Townhouse,1307.0,Active,301700,New Construction,2026-03-18T00:00:00.000Z,2026-03-19T00:00:00.000Z,2026-04-26T09:30:20.022Z,40,TriadMLS,1212390.0,"{'2026-03-18': {'event': 'Sale Listing', 'price': 301700, 'listingType': 'New Construction', 'listedDate': '2026-03-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 40}}",3.0,2.5,1618.0,2026.0,1
"907-Elderberry-Way,-Unit-68,-Greensboro,-NC-27410","907 Elderberry Way, Unit 68, Greensboro, NC 27410",907 Elderberry Way,Greensboro,NC,37,27410,Guilford,81,36.136171,-79.89181,Townhouse,1307.0,Active,316700,New Construction,2026-03-18T00:00:00.000Z,2026-03-19T00:00:00.000Z,2026-04-26T09:30:20.020Z,40,TriadMLS,1212770.0,"{'2026-03-18': {'event': 'Sale Listing', 'price': 316700, 'listingType': 'New Construction', 'listedDate': '2026-03-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 40}}",3.0,2.5,1618.0,2026.0,1
"4701-Liberty-Rd,-Greensboro,-NC-27406","4701 Liberty Rd, Greensboro, NC 27406",4701 Liberty Rd,Greensboro,NC,37,27406,Guilford,81,35.992196,-79.741061,Single Family,62291.0,Active,519000,Standard,2026-03-18T00:00:00.000Z,2026-03-19T00:00:00.000Z,2026-04-26T09:30:20.019Z,40,TriadMLS,1212749.0,"{'2026-03-18': {'event': 'Sale Listing', 'price': 519000, 'listingType': 'Standard', 'listedDate': '2026-03-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 40}}",3.0,2.5,2105.0,1989.0,0
"5313-Montevista-Dr,-Greensboro,-NC-27407","5313 Montevista Dr, Greensboro, NC 27407",5313 Montevista Dr,Greensboro,NC,37,27407,Guilford,81,35.978225,-79.902662,Single Family,26572.0,Active,425000,Standard,2026-03-19T00:00:00.000Z,2021-03-14T13:54:11.032Z,2026-04-26T09:30:20.017Z,39,CanopyMLS,4359423.0,"{'2026-03-19': {'event': 'Sale Listing', 'price': 425000, 'listingType': 'Standard', 'listedDate': '2026-03-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 39}}",4.0,3.0,2973.0,1965.0,0
"104-Sunset-Cir,-Unit-204,-Greensboro,-NC-27408","104 Sunset Cir, Unit 204, Greensboro, NC 27408",104 Sunset Cir,Greensboro,NC,37,27408,Guilford,81,36.094297,-79.787372,Condo,436.0,Active,205000,Standard,2026-03-18T00:00:00.000Z,2021-08-12T15:08:52.250Z,2026-04-26T09:30:20.016Z,40,DoorifyMLS,10153610.0,"{'2026-03-18': {'event': 'Sale Listing', 'price': 205000, 'listingType': 'Standard', 'listedDate': '2026-03-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 40}}",2.0,2.0,972.0,2005.0,1
"523-W-Terrell-St,-Greensboro,-NC-27406","523 W Terrell St, Greensboro, NC 27406",523 W Terrell St,Greensboro,NC,37,27406,Guilford,81,36.047771,-79.801294,Single Family,9583.0,Active,128000,Standard,2026-03-19T00:00:00.000Z,2026-03-20T00:00:00.000Z,2026-04-26T09:30:20.014Z,39,TriadMLS,1212835.0,"{'2026-03-19': {'event': 'Sale Listing', 'price': 128000, 'listingType': 'Standard', 'listedDate': '2026-03-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 39}}",4.0,1.0,1987.0,1927.0,0
"3806-Bridlington-Dr,-Greensboro,-NC-27455","3806 Bridlington Dr, Greensboro, NC 27455",3806 Bridlington Dr,Greensboro,NC,37,27455,Guilford,81,36.126132,-79.811882,Single Family,7841.0,Active,574900,Standard,2026-03-19T00:00:00.000Z,2026-03-20T00:00:00.000Z,2026-04-26T09:30:20.013Z,39,TriadMLS,1212705.0,"{'2026-03-19': {'event': 'Sale Listing', 'price': 574900, 'listingType': 'Standard', 'listedDate': '2026-03-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 39}}",5.0,3.5,3532.0,2006.0,1
"517-Mystic-Dr,-Greensboro,-NC-27406","517 Mystic Dr, Greensboro, NC 27406",517 Mystic Dr,Greensboro,NC,37,27406,Guilford,81,36.021252,-79.805099,Condo,436.0,Active,89900,Standard,2026-03-19T00:00:00.000Z,2023-02-11T00:00:00.000Z,2026-04-26T09:30:20.011Z,39,TriadMLS,1212827.0,"{'2026-03-19': {'event': 'Sale Listing', 'price': 89900, 'listingType': 'Standard', 'listedDate': '2026-03-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 39}}",2.0,1.0,700.0,1994.0,1
"3219-Hines-Chapel-Rd,-Greensboro,-NC-27405","3219 Hines Chapel Rd, Greensboro, NC 27405",3219 Hines Chapel Rd,Greensboro,NC,37,27405,Guilford,81,36.126065,-79.721193,Single Family,108464.0,Active,375000,Standard,2026-03-19T00:00:00.000Z,2026-02-05T00:00:00.000Z,2026-04-26T09:30:20.011Z,39,TriadMLS,1212632.0,"{'2026-02-04': {'event': 'Sale Listing', 'price': 414000, 'listingType': 'Standard', 'listedDate': '2026-02-04T00:00:00.000Z', 'removedDate': '2026-02-27T00:00:00.000Z', 'daysOnMarket': 23}, '2026-03-19': {'event': 'Sale Listing', 'price': 375000, 'listingType': 'Standard', 'listedDate': '2026-03-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 39}}",3.0,2.5,2056.0,2024.0,0
